date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:49:00	9632/9632	---M-Z	200	added ('OK')	text/html	etag:%223771972492+gzip%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_enum.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_enum.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:00	16506/16506	---M-Z	200	added ('OK')	text/html	etag:%223861204304%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_eval.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_eval.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:01	20540/20540	---M-Z	200	added ('OK')	text/html	etag:%22190260073+gzip%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_b.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_b.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:01	27523/27523	---M-Z	200	added ('OK')	text/html	etag:%222673285990+gzip%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_c.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_c.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:01	21504/21504	---M-Z	200	added ('OK')	text/html	etag:%223948358498%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_d.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_d.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:02	25292/25292	---M-Z	200	added ('OK')	text/html	etag:%22573474514%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_e.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_e.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:02	23936/23936	---M-Z	200	added ('OK')	text/html	etag:%223794167382%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_f.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_f.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:03	15796/15796	---M-Z	200	added ('OK')	text/html	etag:%223997533635%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_g.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_g.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:04	17220/17220	---M-Z	200	added ('OK')	text/html	etag:%222319815829%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_h.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_h.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:04	25785/25785	---M-Z	200	added ('OK')	text/html	etag:%223326510529+gzip%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_i.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_i.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:04	11171/11171	---M-Z	200	added ('OK')	text/html	etag:%22439199246%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_j.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_j.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:05	13083/13083	---M-Z	200	added ('OK')	text/html	etag:%22640530000%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_k.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_k.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:05	23311/23311	---M-Z	200	added ('OK')	text/html	etag:%2236615810+gzip%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_l.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_l.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:06	27547/27547	---M-Z	200	added ('OK')	text/html	etag:%221848547080%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_m.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_m.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:06	29434/29434	---M-Z	200	added ('OK')	text/html	etag:%221513023302%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_n.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_n.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:07	12967/12967	---M-Z	200	added ('OK')	text/html	etag:%221445837836%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_o.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_o.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:07	29873/29873	---M-Z	200	added ('OK')	text/html	etag:%2257996892%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_p.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_p.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:08	13159/13159	---M-Z	200	added ('OK')	text/html	etag:%222675418136%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_q.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_q.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:08	22558/22558	---M-Z	200	added ('OK')	text/html	etag:%222339679512%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_r.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_r.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:08	33963/33963	---M-Z	200	added ('OK')	text/html	etag:%223058590957%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_s.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_s.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:09	20077/20077	---M-Z	200	added ('OK')	text/html	etag:%224065296047%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_t.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_t.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:09	24323/24323	---M-Z	200	added ('OK')	text/html	etag:%222608110743%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_u.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_u.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:10	18779/18779	---M-Z	200	added ('OK')	text/html	etag:%22930610589+gzip%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_v.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_v.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:10	16905/16905	---M-Z	200	added ('OK')	text/html	etag:%221447841506%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_w.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_w.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:10	11583/11583	---M-Z	200	added ('OK')	text/html	etag:%222923799313+gzip%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_x.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_x.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:11	11982/11982	---M-Z	200	added ('OK')	text/html	etag:%223125125137+gzip%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_y.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_y.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:11	12441/12441	---M-Z	200	added ('OK')	text/html	etag:%22441216426%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions_~.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions__.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/functions.html)
14:49:11	11144/11144	---M-Z	200	added ('OK')	text/html	etag:%221145856600%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/namespacemembers.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/namespacemembers.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/namespacenvsipl.html)
14:49:12	8164/8164	---M--	200	added ('OK')	image/png	etag:%22475248630%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1CameraModuleInfo__coll__graph.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1CameraModuleInfo__coll__graph.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1CameraModuleInfo.html)
14:49:12	12033/12033	---M-Z	200	added ('OK')	text/html	etag:%223145071190%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/graph_legend.html	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/graph_legend.html	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1CameraModuleInfo.html)
14:49:13	11404/11404	---M--	200	added ('OK')	image/png	etag:%224285916323%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1DeviceBlockInfo__coll__graph.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1DeviceBlockInfo__coll__graph.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1DeviceBlockInfo.html)
14:49:13	2161/2161	---M--	200	added ('OK')	image/png	etag:%221576545169%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1INvSIPLClient_1_1ClientDesc__coll__graph.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1INvSIPLClient_1_1ClientDesc__coll__graph.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1INvSIPLClient_1_1ClientDesc.html)
14:49:13	19394/19394	---M--	200	added ('OK')	image/png	etag:%224216614339%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1INvSIPLClient_1_1ImageMetaData__coll__graph.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1INvSIPLClient_1_1ImageMetaData__coll__graph.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1INvSIPLClient_1_1ImageMetaData.html)
14:49:13	1944/1944	---M--	200	added ('OK')	image/png	etag:%2213680112%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/classnvsipl_1_1INvSIPLClient_1_1INvSIPLBuffer__inherit__graph.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/classnvsipl_1_1INvSIPLClient_1_1INvSIPLBuffer__inherit__graph.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/classnvsipl_1_1INvSIPLClient_1_1INvSIPLBuffer.html)
14:49:14	1952/1952	---M--	200	added ('OK')	image/png	etag:%221977167216%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/classnvsipl_1_1INvSIPLClient_1_1INvSIPLNvMBuffer__inherit__graph.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/classnvsipl_1_1INvSIPLClient_1_1INvSIPLNvMBuffer__inherit__graph.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/classnvsipl_1_1INvSIPLClient_1_1INvSIPLNvMBuffer.html)
14:49:14	1952/1952	---M--	200	added ('OK')	image/png	etag:%224190763415%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/classnvsipl_1_1INvSIPLClient_1_1INvSIPLNvMBuffer__coll__graph.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/classnvsipl_1_1INvSIPLClient_1_1INvSIPLNvMBuffer__coll__graph.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/classnvsipl_1_1INvSIPLClient_1_1INvSIPLNvMBuffer.html)
14:49:15	1749/1749	---M--	200	added ('OK')	image/png	etag:%221420934149%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structNvMediaImageGroup__coll__graph.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structNvMediaImageGroup__coll__graph.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structNvMediaImageGroup.html)
14:49:15	12440/12440	---M--	200	added ('OK')	image/png	etag:%223078091451%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1INvSIPLDeviceBlock_1_1CameraModuleProperty__coll__graph.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1INvSIPLDeviceBlock_1_1CameraModuleProperty__coll__graph.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1INvSIPLDeviceBlock_1_1CameraModuleProperty.html)
14:49:15	10814/10814	---M--	200	added ('OK')	image/png	etag:%223746849702%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1INvSIPLDeviceBlock_1_1CameraModuleProperty_1_1SensorProperty__coll__graph.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1INvSIPLDeviceBlock_1_1CameraModuleProperty_1_1SensorProperty__coll__graph.35e.del	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1INvSIPLDeviceBlock_1_1CameraModuleProperty_1_1SensorProperty.html)
14:49:15	13642/13642	---M--	200	added ('OK')	image/png	etag:%22192412219%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1INvSIPLDeviceBlock_1_1DeviceBlockProperty__coll__graph.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1INvSIPLDeviceBlock_1_1DeviceBlockProperty__coll__graph.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1INvSIPLDeviceBlock_1_1DeviceBlockProperty.html)
14:49:15	445/445	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202020%2012:49:16%20GMT	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1INvSIPLDeviceBlock_1_1CameraModuleProperty_1_1SensorProperty_1_1VirtualChannelProperty__coll__graph.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1INvSIPLDeviceBlock_1_1CameraModuleProperty_1_1SensorProperty_1_1VirtualChannelPro-2	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1INvSIPLDeviceBlock_1_1CameraModuleProperty_1_1SensorProperty_1_1VirtualChannelProperty.html)
14:49:16	3354/3354	---M--	200	added ('OK')	image/png	etag:%22634993954%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1NvSIPLImageGroupWriter_1_1RawBuffer__coll__graph.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1NvSIPLImageGroupWriter_1_1RawBuffer__coll__graph.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1NvSIPLImageGroupWriter_1_1RawBuffer.html)
14:49:16	12849/12849	---M--	200	added ('OK')	image/png	etag:%222337074153%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1PlatformCfg__coll__graph.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1PlatformCfg__coll__graph.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1PlatformCfg.html)
14:49:16	3132/3132	---M--	200	added ('OK')	image/png	etag:%221157184942%22	https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1SensorInfo__coll__graph.png	C:/Users/Christoph/Desktop/website/NV_docs/docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1SensorInfo__coll__graph.png	(from https://docs.nvidia.com/drive/drive_os_5.1.6.1L/nvvib_docs/DRIVE_OS_Linux_SDK_Development_Guide/baggage/structnvsipl_1_1SensorInfo.html)
